,id,type,release_year,runtime,imdb_score,imdb_votes,tmdb_popularity,tmdb_score,countries,Country_NR,Country
3935,tm451584,MOVIE,2019,106,"6,8",523.0,"7,628",6,ID,production_countries.1,ID
3936,ts86365,SHOW,2019,12,"8,3",1579.0,"18,274","7,2",JP,production_countries.1,JP
3937,tm466832,MOVIE,2019,103,"6,5",2780.0,"12,777","6,8",JP,production_countries.1,JP
3938,ts218504,SHOW,2019,13,"6,7",119.0,"7,574",7,CA,production_countries.1,CA
3940,ts89330,SHOW,2019,46,"7,5",343.0,"2,928",9,JP,production_countries.1,JP
3942,tm818588,MOVIE,2019,90,"5,2",1269.0,"11,958","6,1",MX,production_countries.1,MX
3943,ts79695,SHOW,2019,44,"6,7",1067.0,"5,957","7,5",BR,production_countries.1,BR
3944,tm852060,MOVIE,2019,65,"4,5",25.0,"0,738",,AR,production_countries.1,AR
3945,tm461827,MOVIE,2019,93,"5,3",2466.0,"8,876",5,ES,production_countries.1,ES
3946,tm814734,MOVIE,2019,89,"4,9",5957.0,"10,888","5,3",DE,production_countries.1,DE
3947,tm450832,MOVIE,2019,94,"4,6",2225.0,"13,582","5,2",FR,production_countries.1,FR
3948,ts90640,SHOW,2019,34,"8,2",30.0,"3,733",10,LB,production_countries.1,LB
3950,tm474695,MOVIE,2019,87,"6,8",336.0,"2,891","7,7",ES,production_countries.1,ES
3951,tm447755,MOVIE,2019,86,"5,1",680.0,"11,158","6,8",AU,production_countries.1,AU
3952,tm429172,MOVIE,2019,122,"5,6",670.0,"6,352","5,9",ES,production_countries.1,ES
3953,tm465427,MOVIE,2019,90,5,2032.0,8,"6,2",PH,production_countries.1,PH
3954,tm452929,MOVIE,2019,86,"4,8",1245.0,"6,023","4,6",ES,production_countries.1,ES
3956,tm462551,MOVIE,2019,81,"3,9",394.0,"6,797","4,4",ES,production_countries.1,ES
3957,tm833382,MOVIE,2019,93,"5,8",803.0,"1,459",6,TR,production_countries.1,TR
3958,tm463038,MOVIE,2019,75,"5,3",4885.0,"10,917",6,ES,production_countries.1,ES
3959,ts214192,SHOW,2019,50,"5,1",208.0,"93,411",4,MX,production_countries.1,MX
3960,tm830795,MOVIE,2019,113,"7,2",2160.0,"7,114","6,7",TH,production_countries.1,TH
3961,tm462611,MOVIE,2019,97,"5,9",2326.0,"7,806","6,8",MX,production_countries.1,MX
3962,tm814894,MOVIE,2019,105,"6,8",535.0,"2,353","6,9",ES,production_countries.1,ES
3963,tm839761,MOVIE,2019,104,"7,3",262.0,"2,449","9,3",PH,production_countries.1,PH
3964,ts103918,SHOW,2019,53,"7,8",99.0,"4,266","7,4",CO,production_countries.1,CO
3966,ts218000,SHOW,2019,28,"6,6",592.0,"2,16",8,LB,production_countries.1,LB
3967,tm842817,MOVIE,2019,140,"5,3",106.0,"0,727",5,NG,production_countries.1,NG
3968,tm431810,MOVIE,2019,95,"7,2",768.0,"3,984","6,8",GB,production_countries.1,GB
3970,tm869373,MOVIE,2019,125,"6,6",487.0,"5,314","7,1",JP,production_countries.1,JP
3972,ts217045,SHOW,2019,25,"6,9",528.0,"10,082","7,9",JP,production_countries.1,JP
3973,tm844208,MOVIE,2019,86,"7,5",172.0,"2,011","7,3",ES,production_countries.1,ES
3974,ts221041,SHOW,2019,42,"4,6",19.0,"6,471","9,3",TH,production_countries.1,TH
3976,tm462660,MOVIE,2019,122,"6,4",1717.0,"18,773","6,3",TH,production_countries.1,TH
3978,ts90063,SHOW,2019,40,8,2063.0,"28,025","8,4",CN,production_countries.1,CN
3979,ts89182,SHOW,2019,49,"6,5",128.0,"5,207","8,3",TW,production_countries.1,TW
3980,tm897794,MOVIE,2019,114,"6,4",64.0,"1,612",7,NG,production_countries.1,NG
3981,tm817284,MOVIE,2019,93,"6,1",51.0,"2,351","5,8",ID,production_countries.1,ID
3982,tm834608,MOVIE,2019,88,"6,3",371.0,"12,17","6,3",UY,production_countries.1,UY
3983,tm845616,MOVIE,2019,108,"5,9",474.0,"4,349","4,6",TH,production_countries.1,TH
3984,tm872732,MOVIE,2019,120,"6,7",90.0,,,GB,production_countries.1,GB
3985,ts89696,SHOW,2019,41,"6,9",327.0,"10,016",8,MX,production_countries.1,MX
3986,ts266966,SHOW,2019,40,"5,2",110.0,,,KW,production_countries.1,KW
3987,tm514257,MOVIE,2019,121,"6,3",8674.0,"13,023","6,6",ES,production_countries.1,ES
3989,tm1079495,MOVIE,2019,89,"4,7",375.0,"7,231","7,4",AU,production_countries.1,AU
3991,tm451852,MOVIE,2019,115,"5,3",586.0,"10,139","5,7",ID,production_countries.1,ID
3992,ts88166,SHOW,2019,32,"6,2",308.0,"6,237","7,1",MX,production_countries.1,MX
3993,tm442199,MOVIE,2019,107,"4,3",2345.0,"80,294","5,6",CN,production_countries.1,CN
3994,ts103574,SHOW,2019,51,"6,5",131.0,"2,609",7,SN,production_countries.1,SN
3995,tm812593,MOVIE,2019,90,"4,3",169.0,"16,078","6,9",CO,production_countries.1,CO
3996,tm825210,MOVIE,2019,96,"3,8",651.0,,,BR,production_countries.1,BR
3997,tm452900,MOVIE,2019,64,"7,2",771.0,"3,158","7,7",CL,production_countries.1,CL
3998,ts222625,SHOW,2019,42,8,366.0,"27,399","9,2",CN,production_countries.1,CN
3999,tm464212,MOVIE,2019,60,"6,5",1128.0,"4,756","7,1",FR,production_countries.1,FR
4000,tm842976,MOVIE,2019,60,5,138.0,"16,962","7,7",AR,production_countries.1,AR
4001,tm463814,MOVIE,2019,65,"6,4",130.0,"2,754",7,IT,production_countries.1,IT
4002,tm832844,MOVIE,2019,64,"6,3",434.0,"3,236","5,3",GB,production_countries.1,GB
4003,tm1149814,MOVIE,2019,95,"4,8",21.0,"1,749",,ZA,production_countries.1,ZA
4004,tm468651,MOVIE,2019,98,6,226.0,"2,631","8,4",ZA,production_countries.1,ZA
4005,tm494190,MOVIE,2019,100,6,171.0,"3,337","6,8",MZ,production_countries.1,MZ
4006,tm462037,MOVIE,2019,100,"5,1",341.0,"3,153","6,3",CL,production_countries.1,CL
4007,tm822502,MOVIE,2019,68,7,348.0,"4,593","8,1",BR,production_countries.1,BR
4009,tm842869,MOVIE,2019,54,"5,7",46.0,"2,199","6,3",FR,production_countries.1,FR
4011,tm931701,MOVIE,2019,106,"5,5",774.0,"6,252","6,1",NG,production_countries.1,NG
4012,tm457410,MOVIE,2019,121,6,14221.0,"5,845","5,7",TR,production_countries.1,TR
4013,tm461532,MOVIE,2019,104,"4,4",1737.0,"2,095","4,2",TR,production_countries.1,TR
4014,ts221891,SHOW,2019,25,"7,6",126.0,"2,645",10,MX,production_countries.1,MX
4017,ts90466,SHOW,2019,23,"5,7",6.0,"3,24","8,3",HK,production_countries.1,HK
4018,tm476922,MOVIE,2019,90,"7,2",616.0,,,LB,production_countries.1,LB
4020,ts89656,SHOW,2019,46,"7,4",224.0,"5,267",9,CN,production_countries.1,CN
4021,tm507191,MOVIE,2019,112,"6,7",122.0,"3,91",8,TW,production_countries.1,TW
4023,ts213611,SHOW,2019,44,"7,3",57.0,"3,737",9,TH,production_countries.1,TH
4024,ts214579,SHOW,2019,9,"6,6",71.0,"4,788",9,JP,production_countries.1,JP
4025,tm817542,MOVIE,2019,141,"8,3",81.0,"3,202",8,JP,production_countries.1,JP
4026,tm819016,MOVIE,2019,73,"6,8",269.0,"6,196","6,7",CO,production_countries.1,CO
4028,ts230973,SHOW,2019,31,"7,7",42.0,"2,055","9,5",JP,production_countries.1,JP
4029,tm475638,MOVIE,2019,75,3,36.0,"1,771","7,1",BR,production_countries.1,BR
4030,tm405637,MOVIE,2019,95,"6,2",5530.0,"2,923","5,9",EG,production_countries.1,EG
4031,ts223098,SHOW,2019,15,"4,7",35.0,"4,847",10,BR,production_countries.1,BR
4033,ts89679,SHOW,2019,84,8,93.0,"7,487","4,9",TW,production_countries.1,TW
4034,tm1028083,MOVIE,2019,100,"4,6",154.0,"1,917",5,CA,production_countries.1,CA
4035,tm847630,MOVIE,2019,79,"2,7",1329.0,"12,481","2,9",IT,production_countries.1,IT
4036,tm822272,MOVIE,2019,92,7,549.0,"3,392","7,1",ID,production_countries.1,ID
4038,tm840208,MOVIE,2019,58,"5,9",422.0,"2,195","6,3",GB,production_countries.1,GB
4039,tm819841,MOVIE,2019,102,"7,9",332.0,"2,226","7,4",PH,production_countries.1,PH
4040,ts215166,SHOW,2019,24,"6,4",362.0,"4,7","6,7",JP,production_countries.1,JP
4041,tm832289,MOVIE,2019,115,"6,7",43.0,"2,371","9,5",NG,production_countries.1,NG
4042,tm835958,MOVIE,2019,61,"6,5",102.0,"2,185","7,5",CA,production_countries.1,CA
4043,tm454464,MOVIE,2019,98,"6,3",1727.0,"7,225","6,4",CN,production_countries.1,CN
4044,ts45322,SHOW,2019,36,"8,1",121.0,"5,345",9,CN,production_countries.1,CN
4046,ts223121,SHOW,2019,40,"6,8",17.0,"0,926",10,TH,production_countries.1,TH
4047,tm435327,MOVIE,2019,112,"8,1",466.0,"2,141","8,6",ID,production_countries.1,ID
4048,ts223115,SHOW,2019,56,"7,8",17.0,"6,55",10,TH,production_countries.1,TH
4049,tm815438,MOVIE,2019,95,"5,5",483.0,"2,327","5,6",EG,production_countries.1,EG
4050,tm831934,MOVIE,2019,94,"5,5",38.0,"1,4",,NG,production_countries.1,NG
4051,ts222802,SHOW,2019,45,"7,5",261.0,"9,584","7,7",CN,production_countries.1,CN
4052,tm899554,MOVIE,2019,150,"6,2",48.0,"1,505",,GH,production_countries.1,GH
4053,ts87599,SHOW,2019,58,"7,3",158.0,"6,363",9,CN,production_countries.1,CN
4055,tm674494,MOVIE,2019,119,"6,2",29.0,"1,261",8,NG,production_countries.1,NG
4056,tm675214,MOVIE,2019,100,"6,2",148.0,"1,523","5,3",NG,production_countries.1,NG
4057,tm677904,MOVIE,2019,107,"6,6",33.0,"0,72",,NG,production_countries.1,NG
4058,tm476708,MOVIE,2019,103,"5,7",349.0,"2,528",5,TR,production_countries.1,TR
4059,tm820338,MOVIE,2019,94,"5,6",521.0,"3,335","6,4",TW,production_countries.1,TW
4060,tm475254,MOVIE,2019,134,"6,9",653.0,"2,374",8,BD,production_countries.1,BD
4061,ts222901,SHOW,2019,24,"5,5",21.0,"0,6",10,TW,production_countries.1,TW
4062,tm814953,MOVIE,2019,181,"6,9",729.0,"4,542","7,3",ID,production_countries.1,ID
4063,tm836077,MOVIE,2019,89,"5,2",26.0,"2,307","6,5",CO,production_countries.1,CO
4064,tm483103,MOVIE,2019,105,5,33.0,"0,606",,EG,production_countries.1,EG
4066,ts213071,SHOW,2019,46,"5,5",43.0,"3,134","9,3",TH,production_countries.1,TH
4067,tm435295,MOVIE,2019,74,7,479.0,"2,421","6,1",ID,production_countries.1,ID
4068,tm678035,MOVIE,2019,95,5,59.0,"0,691",10,AE,production_countries.1,AE
4069,tm824855,MOVIE,2019,114,"7,2",183.0,"1,64",8,PH,production_countries.1,PH
4070,tm464284,MOVIE,2019,108,"5,1",193.0,"1,532",5,HK,production_countries.1,HK
4071,tm873655,MOVIE,2019,120,"6,6",43.0,"1,743",,NG,production_countries.1,NG
4074,tm816983,MOVIE,2019,95,5,145.0,"1,548",4,KW,production_countries.1,KW
4075,tm822167,MOVIE,2019,108,"5,6",264.0,"2,178","4,6",PH,production_countries.1,PH
4076,tm837802,MOVIE,2019,81,"2,5",12.0,"1,874","8,6",BR,production_countries.1,BR
4077,tm472231,MOVIE,2019,95,7,182.0,"1,352","7,3",ID,production_countries.1,ID
4078,tm460149,MOVIE,2019,94,"6,6",451.0,"1,849","5,4",ID,production_countries.1,ID
4080,tm454431,MOVIE,2019,92,"5,9",294.0,"4,262",6,HK,production_countries.1,HK
4081,tm446480,MOVIE,2019,110,"7,8",750.0,"2,513","8,4",ID,production_countries.1,ID
4082,tm454338,MOVIE,2019,103,"6,8",451.0,"2,618","7,1",PH,production_countries.1,PH
4083,ts89740,SHOW,2019,42,"7,4",68.0,"3,82",9,HK,production_countries.1,HK
4084,tm836449,MOVIE,2019,89,"6,1",140.0,"1,225","6,5",JP,production_countries.1,JP
4085,tm462809,MOVIE,2019,111,"7,1",158.0,"1,211","6,5",ID,production_countries.1,ID
4086,tm455715,MOVIE,2019,118,"6,8",1047.0,"3,351","6,8",ID,production_countries.1,ID
4089,tm823350,MOVIE,2019,87,"2,8",52.0,"1,666","8,4",BR,production_countries.1,BR
4090,tm450129,MOVIE,2019,90,"7,1",73.0,"1,741",8,PH,production_countries.1,PH
4092,tm451269,MOVIE,2019,96,"5,5",118.0,"1,867","5,7",PH,production_countries.1,PH
4093,tm460411,MOVIE,2019,95,"4,4",1123.0,"1,844",4,TR,production_countries.1,TR
4094,ts77795,SHOW,2018,25,"8,4",28718.0,"27,308","8,2",GB,production_countries.1,GB
4095,ts78305,SHOW,2018,48,"7,4",73062.0,"531,821","8,1",ES,production_countries.1,ES
4096,ts81884,SHOW,2018,60,"8,1",114446.0,"26,109","7,9",GB,production_countries.1,GB
4097,tm244364,MOVIE,2018,136,"7,3",28196.0,"29,689","7,1",AU,production_countries.1,AU
4098,ts84328,SHOW,2018,23,"6,7",1914.0,"15,122","7,6",AU,production_countries.1,AU
4099,ts58367,SHOW,2018,45,"7,2",41822.0,"18,515","6,9",GB,production_countries.1,GB
4100,ts78430,SHOW,2018,57,"6,7",17304.0,"15,543","6,4",GB,production_countries.1,GB
4101,ts76458,SHOW,2018,46,"7,3",8762.0,"16,444","6,8",FI,production_countries.1,FI
4102,ts52821,SHOW,2018,50,"7,2",6043.0,"6,412","6,9",GB,production_countries.1,GB
4103,ts76869,SHOW,2018,25,"8,4",19940.0,"56,177","8,7",JP,production_countries.1,JP
4104,tm435086,MOVIE,2018,102,6,11118.0,"27,133","6,8",CA,production_countries.1,CA
4105,ts82189,SHOW,2018,24,"6,7",5706.0,"309,314","8,1",JP,production_countries.1,JP
4106,tm419595,MOVIE,2018,125,"7,1",9862.0,"14,464","7,7",KR,production_countries.1,KR
4107,ts76865,SHOW,2018,25,"7,6",18575.0,"68,38","7,9",JP,production_countries.1,JP
4108,tm371900,MOVIE,2018,101,"6,8",27622.0,"9,063","6,5",GB,production_countries.1,GB
4109,ts87369,SHOW,2018,45,"7,8",2732.0,"21,89","8,1",CA,production_countries.1,CA
4110,ts79926,SHOW,2018,52,"8,4",3545.0,"4,73","8,3",GB,production_countries.1,GB
4111,tm315340,MOVIE,2018,121,"6,9",25500.0,"19,06","6,8",ID,production_countries.1,ID
4112,ts84010,SHOW,2018,56,"7,2",4772.0,"8,594","7,2",AU,production_countries.1,AU
4113,tm434202,MOVIE,2018,89,"4,8",13290.0,"12,05",5,GB,production_countries.1,GB
4114,ts56480,SHOW,2018,58,"3,9",13677.0,"19,82","6,4",GB,production_countries.1,GB
4115,ts78452,SHOW,2018,58,"6,4",6421.0,"18,022","6,6",GB,production_countries.1,GB
4116,ts85568,SHOW,2018,29,"7,1",8536.0,"16,984",7,DE,production_countries.1,DE
4117,ts82228,SHOW,2018,23,"7,5",2206.0,"25,894","8,4",JP,production_countries.1,JP
4118,ts78356,SHOW,2018,43,"7,3",616.0,"70,563","7,4",DK,production_countries.1,DK
4119,ts84280,SHOW,2018,25,"8,1",10400.0,"60,496","8,8",JP,production_countries.1,JP
4120,tm362881,MOVIE,2018,98,7,14983.0,"79,565","7,3",JP,production_countries.1,JP
4121,ts84904,SHOW,2018,42,"6,8",7727.0,"13,616","6,8",AU,production_countries.1,AU
4122,ts83999,SHOW,2018,25,"8,5",10162.0,"32,606","8,3",GB,production_countries.1,GB
4123,tm411311,MOVIE,2018,108,"5,5",14081.0,"14,269","5,4",GB,production_countries.1,GB
4124,ts85895,SHOW,2018,52,"7,3",8711.0,"20,096","7,4",RU,production_countries.1,RU
4125,ts79546,SHOW,2018,24,"7,8",3144.0,"28,077",8,JP,production_countries.1,JP
4126,tm433381,MOVIE,2018,129,"7,4",52657.0,"17,791","7,5",ES,production_countries.1,ES
4127,tm499724,MOVIE,2018,66,"6,2",74.0,"1,865","5,5",NG,production_countries.1,NG
4129,ts77518,SHOW,2018,24,"7,7",2030.0,"42,087","8,3",JP,production_countries.1,JP
4130,tm420274,MOVIE,2018,69,"8,1",12035.0,"7,7","8,1",AU,production_countries.1,AU
4131,ts80720,SHOW,2018,15,"8,5",297.0,"93,943","8,8",CN,production_countries.1,CN
4132,tm433228,MOVIE,2018,101,"6,4",12124.0,"13,95","6,7",GB,production_countries.1,GB
4133,ts58152,SHOW,2018,57,"7,4",4292.0,"15,73",7,ES,production_countries.1,ES
4134,ts82560,SHOW,2018,41,"7,5",7158.0,"11,337","6,5",NZ,production_countries.1,NZ
4135,ts88783,SHOW,2018,20,"5,1",220.0,"26,814","6,8",JP,production_countries.1,JP
4136,tm414962,MOVIE,2018,110,"5,9",4209.0,"11,16","6,3",ID,production_countries.1,ID
4137,ts82281,SHOW,2018,21,6,25.0,"7,586",,JP,production_countries.1,JP
4138,ts77474,SHOW,2018,76,"8,7",6855.0,"26,485","8,4",KR,production_countries.1,KR
4139,tm412623,MOVIE,2018,105,"5,9",81639.0,"79,881","7,3",GB,production_countries.1,GB
4140,ts78298,SHOW,2018,79,"9,2",5481.0,"14,997","8,9",KR,production_countries.1,KR
4141,ts84335,SHOW,2018,57,"6,8",4173.0,"8,68","6,5",PL,production_countries.1,PL
4142,ts83763,SHOW,2018,59,"7,4",4790.0,"13,209","6,9",GB,production_countries.1,GB
4143,ts82892,SHOW,2018,46,"7,4",3937.0,"6,502","7,2",GB,production_countries.1,GB
4144,ts80523,SHOW,2018,16,8,6005.0,"11,023","7,2",JP,production_countries.1,JP
4145,ts83561,SHOW,2018,28,"5,4",3087.0,"13,668","6,1",TR,production_countries.1,TR
4146,tm375912,MOVIE,2018,79,"7,9",18523.0,"9,049","7,8",GB,production_countries.1,GB
4147,ts86296,SHOW,2018,41,"8,1",7943.0,"3,481",8,GB,production_countries.1,GB
4148,tm328443,MOVIE,2018,140,"5,9",5073.0,"16,359","6,4",KR,production_countries.1,KR
4149,ts89538,SHOW,2018,71,"7,2",3274.0,"18,993",7,ES,production_countries.1,ES
4150,tm370436,MOVIE,2018,82,"5,9",6008.0,"7,735","5,2",NZ,production_countries.1,NZ
4151,ts228255,SHOW,2018,12,"4,8",36.0,"2,605","7,2",FR,production_countries.1,FR
4152,ts84243,SHOW,2018,45,"6,8",10990.0,"49,167",8,IT,production_countries.1,IT
4153,ts77783,SHOW,2018,24,"7,1",893.0,"19,328","8,6",JP,production_countries.1,JP
4154,ts79020,SHOW,2018,52,8,4241.0,"3,807","7,7",GB,production_countries.1,GB
4155,ts84056,SHOW,2018,76,"7,4",4555.0,"43,164","7,5",ES,production_countries.1,ES
4156,ts85968,SHOW,2018,44,"7,7",1129.0,"45,7","7,3",PR,production_countries.1,PR
4157,ts85837,SHOW,2018,68,"8,6",2835.0,"18,684","8,3",KR,production_countries.1,KR
4158,ts81757,SHOW,2018,31,"7,6",7722.0,"39,666","7,8",MX,production_countries.1,MX
4159,ts80411,SHOW,2018,64,"7,7",1572.0,"10,08","7,6",KR,production_countries.1,KR
4160,ts78217,SHOW,2018,48,"6,6",442.0,"9,95","7,4",ES,production_countries.1,ES
4161,tm425138,MOVIE,2018,90,5,4158.0,"44,214","6,5",JP,production_countries.1,JP
4162,ts81414,SHOW,2018,45,"7,9",3921.0,"50,167","8,6",CN,production_countries.1,CN
4163,ts77014,SHOW,2018,80,"8,1",7426.0,"27,741",7,TR,production_countries.1,TR
4164,tm429163,MOVIE,2018,111,"6,7",10466.0,"9,724",7,ES,production_countries.1,ES
4165,ts81542,SHOW,2018,24,"7,1",4198.0,"6,599","7,1",CA,production_countries.1,CA
4166,ts83232,SHOW,2018,51,7,4312.0,"12,247","6,8",PL,production_countries.1,PL
4168,tm359103,MOVIE,2018,118,"6,2",942.0,"4,453","5,9",JP,production_countries.1,JP
4169,ts86164,SHOW,2018,24,"6,1",657.0,"12,8","6,3",JP,production_countries.1,JP
4170,ts83790,SHOW,2018,68,"7,6",1889.0,"62,12","8,3",KR,production_countries.1,KR
4171,ts85686,SHOW,2018,22,"7,5",450.0,"8,926","7,2",NZ,production_countries.1,NZ
4172,ts83360,SHOW,2018,66,"8,1",1537.0,"9,102","8,1",KR,production_countries.1,KR
4173,tm266652,MOVIE,2018,108,"6,4",11406.0,"21,592","6,6",JP,production_countries.1,JP
4174,tm317110,MOVIE,2018,101,"5,9",5519.0,"28,185","6,2",KR,production_countries.1,KR
4175,ts78590,SHOW,2018,47,8,36077.0,"9,788","7,4",BR,production_countries.1,BR
4176,ts77520,SHOW,2018,24,"5,2",509.0,"7,571","6,2",JP,production_countries.1,JP
4177,ts85170,SHOW,2018,68,"7,8",5363.0,"17,068","7,8",KR,production_countries.1,KR
4178,ts83502,SHOW,2018,52,"6,4",1625.0,"6,118","5,8",FR,production_countries.1,FR
4179,ts83537,SHOW,2018,46,"6,4",1608.0,"9,638",7,PL,production_countries.1,PL
4180,ts79157,SHOW,2018,25,"7,1",4803.0,"34,155","7,9",JP,production_countries.1,JP
4181,tm367250,MOVIE,2018,124,"6,9",9273.0,"12,59","6,7",NL,production_countries.1,NL
4182,ts131579,SHOW,2018,47,"6,8",2533.0,"10,58","6,4",BE,production_countries.1,BE
4183,ts85175,SHOW,2018,44,"7,6",3979.0,"67,928","8,5",TH,production_countries.1,TH
4184,ts83071,SHOW,2018,42,"5,1",1119.0,"10,365","5,2",BR,production_countries.1,BR
4185,ts78206,SHOW,2018,64,"8,3",2038.0,"15,449","8,6",KR,production_countries.1,KR
4186,ts84135,SHOW,2018,53,"6,9",2641.0,"21,358",7,MX,production_countries.1,MX
4187,ts79026,SHOW,2018,46,"6,2",5784.0,"17,989","6,1",GB,production_countries.1,GB
4188,ts87194,SHOW,2018,49,"7,3",1482.0,"1,47","7,1",AU,production_countries.1,AU
4189,ts84930,SHOW,2018,28,"7,2",5212.0,"15,197","7,8",FR,production_countries.1,FR
4190,ts78246,SHOW,2018,47,"6,2",3874.0,"8,271","6,9",GB,production_countries.1,GB
4191,ts81526,SHOW,2018,54,"8,3",3105.0,"4,656","8,1",FR,production_countries.1,FR
4192,ts81583,SHOW,2018,64,"7,6",688.0,"5,48",8,KR,production_countries.1,KR
4193,tm368538,MOVIE,2018,96,"4,8",6047.0,"21,929","5,9",FR,production_countries.1,FR
4194,ts56933,SHOW,2018,25,"6,4",4308.0,"25,571","7,2",NZ,production_countries.1,NZ
4195,ts79997,SHOW,2018,70,"8,2",5654.0,"16,637","8,1",KR,production_countries.1,KR
4196,tm351931,MOVIE,2018,94,"6,2",150.0,"8,508","6,8",GB,production_countries.1,GB
4197,ts80617,SHOW,2018,43,"6,5",34396.0,"32,642","7,4",TR,production_countries.1,TR
4198,tm372318,MOVIE,2018,94,"6,3",4246.0,"8,945","6,8",FR,production_countries.1,FR
4199,ts81821,SHOW,2018,45,"7,7",1202.0,"279,875",8,CO,production_countries.1,CO
4200,ts84646,SHOW,2018,42,"6,7",1966.0,"7,274","6,5",DK,production_countries.1,DK
4201,ts85515,SHOW,2018,47,"6,7",199.0,"4,392","8,3",TH,production_countries.1,TH
4202,ts78291,SHOW,2018,60,"7,5",12453.0,"11,188","7,4",DE,production_countries.1,DE
4203,tm412273,MOVIE,2018,58,"6,6",1327.0,"3,583","6,1",XX,production_countries.1,XX
4204,ts80600,SHOW,2018,56,8,4556.0,"42,471",8,MX,production_countries.1,MX
4205,ts79182,SHOW,2018,67,"7,9",3696.0,"10,838","7,8",ES,production_countries.1,ES
4206,tm434917,MOVIE,2018,82,7,5598.0,"11,939","6,8",FR,production_countries.1,FR
4207,ts82218,SHOW,2018,27,8,1952.0,"31,411","8,3",JP,production_countries.1,JP
4208,tm374454,MOVIE,2018,105,"7,3",2105.0,"6,206","7,3",CA,production_countries.1,CA
4209,tm407714,MOVIE,2018,98,"6,3",14146.0,"19,204","6,3",FR,production_countries.1,FR
4210,ts82565,SHOW,2018,53,"6,6",443.0,"15,009","7,7",RU,production_countries.1,RU
4211,ts89130,SHOW,2018,52,"7,7",2283.0,"10,462","6,9",ES,production_countries.1,ES
4212,tm406831,MOVIE,2018,53,"6,6",2646.0,"54,373","6,7",JP,production_countries.1,JP
4213,tm408941,MOVIE,2018,79,"6,9",1160.0,"4,221","6,6",IE,production_countries.1,IE
4214,ts81318,SHOW,2018,48,"7,1",3123.0,"6,314","7,1",IL,production_countries.1,IL
4215,tm363231,MOVIE,2018,105,"5,8",4824.0,"19,681","6,5",JP,production_countries.1,JP
4216,ts79409,SHOW,2018,24,"6,3",1189.0,"8,277","6,4",JP,production_countries.1,JP
4217,tm443993,MOVIE,2018,107,8,3064.0,"6,345","7,8",ES,production_countries.1,ES
4218,ts77787,SHOW,2018,23,"6,9",815.0,"12,019","7,3",JP,production_countries.1,JP
4219,ts82127,SHOW,2018,23,"6,7",1883.0,"17,757","7,6",JP,production_countries.1,JP
4220,ts78353,SHOW,2018,71,"8,1",596.0,"12,142","7,8",KR,production_countries.1,KR
4221,ts86949,SHOW,2018,27,"5,5",2787.0,"14,819","6,8",GB,production_countries.1,GB
4222,ts80208,SHOW,2018,90,"5,6",658.0,"11,013","6,7",ES,production_countries.1,ES
4223,ts80466,SHOW,2018,59,"7,8",551.0,"3,588","7,5",GB,production_countries.1,GB
4224,ts80090,SHOW,2018,26,"7,1",883.0,"25,614","5,9",JP,production_countries.1,JP
4225,tm427293,MOVIE,2018,100,5,2747.0,"8,387","5,5",ES,production_countries.1,ES
4226,ts84833,SHOW,2018,38,"6,8",2521.0,"17,443","7,6",MX,production_countries.1,MX
4227,ts84932,SHOW,2018,25,"5,4",1685.0,"3,636","5,2",BR,production_countries.1,BR
4228,ts81734,SHOW,2018,70,"5,2",127.0,"2,194","6,5",CN,production_countries.1,CN
4229,ts79679,SHOW,2018,108,"7,2",1605.0,"21,312","7,5",TR,production_countries.1,TR
4230,tm417440,MOVIE,2018,104,"7,5",303.0,"2,384","7,9",ES,production_countries.1,ES
4231,tm430104,MOVIE,2018,119,"5,5",984.0,"7,659","5,7",KR,production_countries.1,KR
4232,ts78053,SHOW,2018,30,"6,8",966.0,"24,535","7,9",JP,production_countries.1,JP
4233,ts80057,SHOW,2018,24,"5,8",427.0,"6,93","5,4",JP,production_countries.1,JP
4234,ts111582,SHOW,2018,45,"6,2",7.0,,,ES,production_countries.1,ES
4235,ts80413,SHOW,2018,75,"7,6",898.0,"14,488","8,4",KR,production_countries.1,KR
4236,ts82298,SHOW,2018,61,"7,6",937.0,"8,82","8,3",KR,production_countries.1,KR
4237,tm443034,MOVIE,2018,103,"6,1",4708.0,"8,689","5,7",ES,production_countries.1,ES
4238,ts77770,SHOW,2018,25,"5,4",772.0,"16,844","7,5",JP,production_countries.1,JP
4239,tm374845,MOVIE,2018,99,"7,1",4649.0,"19,711","7,6",JP,production_countries.1,JP
4240,ts78913,SHOW,2018,46,"8,3",1208.0,"5,478","8,3",KR,production_countries.1,KR
4241,tm413557,MOVIE,2018,94,7,1803.0,"7,646","7,2",JP,production_countries.1,JP
4243,tm371630,MOVIE,2018,100,"6,2",1076.0,"9,653",7,DE,production_countries.1,DE
4244,ts78767,SHOW,2018,36,"7,3",2061.0,"2,038","7,7",IT,production_countries.1,IT
4245,tm300027,MOVIE,2018,100,6,2504.0,"7,075","6,2",ES,production_countries.1,ES
4246,ts82875,SHOW,2018,39,"7,1",1402.0,"14,917","7,9",JP,production_countries.1,JP
